"Problem_Type","Instance_Type","Objectives","Variables","Constraints","Instance_ID","Algorithm","LP_Solver","Total_Threads","Num_Non_Dom_Pts_Found","Hypervolume_Gap","Cardinality","Coverage","Uniformity","Time"
"MOKP","Kirlik",5,10,1,"5_10_5","V1","CPLEXEfficient",1,6,42.698794,30.7692308,0.5360701,1.5,0.0012171
"MOKP","Kirlik",5,10,1,"5_10_5","V2","CPLEXEfficient",1,6,42.698794,30.7692308,0.5360701,1.5,0.0016479
"MOKP","Kirlik",5,10,1,"5_10_5","V3","CPLEXEfficient",1,7,42.3100108,30.7692308,0.5118651,1.2857143,0.1375339
"MOKP","Kirlik",5,10,1,"5_10_5","V4","CPLEXEfficient",1,6,42.698794,30.7692308,0.5360701,1.5,0.058511
"MOKP","Kirlik",5,10,1,"5_10_5","V5","CPLEX",1,13,0.0,100.0,0.0,0.0,0.1256428
"MOKP","Kirlik",5,10,1,"5_10_5","V5","CPLEXEfficient",1,13,0.0,100.0,0.0,0.0,0.0911322
"MOKP","Kirlik",5,10,1,"5_10_5","V5","CPLEXEfficient",2,13,0.0,100.0,0.0,0.0,0.089036
"MOKP","Kirlik",5,10,1,"5_10_5","V5","CPLEXEfficient",3,13,0.0,100.0,0.0,0.0,0.0775669
"MOKP","Kirlik",5,10,1,"5_10_5","V5","CPLEXEfficient",4,13,0.0,100.0,0.0,0.0,0.1019011
"MOKP","Kirlik",5,10,1,"5_10_5","V5","Clp",1,13,0.0,100.0,0.0,0.0,0.2086768
"MOKP","Kirlik",5,10,1,"5_10_5","V5","GLPK",1,13,0.0,100.0,0.0,0.0,0.0784781
"MOKP","Kirlik",5,10,1,"5_10_5","V5","Gurobi",1,13,0.0,100.0,0.0,0.0,0.6529348
"MOKP","Kirlik",5,10,1,"5_10_5","V5","SCIP",1,13,0.0,100.0,0.0,0.0,2.0000861
"MOKP","Kirlik",5,10,1,"5_10_6","MDLS","None",1,1,100.0,0.0,6.2499143,9.0,2.6277111
"MOKP","Kirlik",5,10,1,"5_10_6","V1","CPLEXEfficient",1,4,10.6297286,44.4444444,0.7052237,1.25,0.0010271
"MOKP","Kirlik",5,10,1,"5_10_6","V2","CPLEXEfficient",1,3,48.0121303,33.3333333,0.6873312,2.0,0.001744
"MOKP","Kirlik",5,10,1,"5_10_6","V3","CPLEXEfficient",1,4,10.6297286,44.4444444,0.7052237,1.25,0.0024691
"MOKP","Kirlik",5,10,1,"5_10_6","V4","CPLEXEfficient",1,6,0.611777,66.6666667,0.8070161,0.5,0.08799
"MOKP","Kirlik",5,10,1,"5_10_6","V5","CPLEX",1,8,0.0,88.8888889,0.9817882,0.125,0.1546509
"MOKP","Kirlik",5,10,1,"5_10_6","V5","CPLEXEfficient",1,8,0.0,88.8888889,0.9817882,0.125,0.084574
"MOKP","Kirlik",5,10,1,"5_10_6","V5","CPLEXEfficient",2,8,0.0,88.8888889,0.9817882,0.125,0.0792172
"MOKP","Kirlik",5,10,1,"5_10_6","V5","CPLEXEfficient",3,8,0.0,88.8888889,0.9817882,0.125,0.063874
"MOKP","Kirlik",5,10,1,"5_10_6","V5","Clp",1,8,0.0,77.7777778,0.6514786,0.25,0.2469821
"MOKP","Kirlik",5,10,1,"5_10_6","V5","GLPK",1,7,0.0,77.7777778,0.6514786,0.2857143,0.0712171
"MOKP","Kirlik",5,10,1,"5_10_6","V5","Gurobi",1,8,0.0,88.8888889,0.9817882,0.125,0.8327022
"MOKP","Kirlik",5,10,1,"5_10_6","V5","SCIP",1,7,0.0,77.7777778,0.6514786,0.2857143,2.0225189
"MOKP","Kirlik",5,10,1,"5_10_7","MDLS","None",1,1,100.0,0.0,8.0362279,9.0,2.4896541
"MOKP","Kirlik",5,10,1,"5_10_7","V1","CPLEXEfficient",1,3,3.6950599,33.3333333,0.6700955,2.0,0.0010889
"MOKP","Kirlik",5,10,1,"5_10_7","V2","CPLEXEfficient",1,3,3.6950599,33.3333333,0.6700955,2.0,0.0012622
"MOKP","Kirlik",5,10,1,"5_10_7","V3","CPLEXEfficient",1,3,3.6950599,33.3333333,0.6700955,2.0,0.0018449
"MOKP","Kirlik",5,10,1,"5_10_7","V4","CPLEXEfficient",1,4,3.6950599,44.4444444,0.7142823,1.25,0.0544178
"MOKP","Kirlik",5,10,1,"5_10_7","V5","CPLEX",1,7,0.0,77.7777778,0.6683612,0.2857143,0.0864651
"MOKP","Kirlik",5,10,1,"5_10_7","V5","CPLEXEfficient",1,7,0.0,77.7777778,0.6683612,0.2857143,0.0632222
"MOKP","Kirlik",5,10,1,"5_10_7","V5","CPLEXEfficient",2,7,0.0,77.7777778,0.6683612,0.2857143,0.0533111
"MOKP","Kirlik",5,10,1,"5_10_7","V5","CPLEXEfficient",3,7,0.0,77.7777778,0.6683612,0.2857143,0.0555329
"MOKP","Kirlik",5,10,1,"5_10_7","V5","Clp",1,8,0.0,88.8888889,0.5742769,0.125,0.207166
"MOKP","Kirlik",5,10,1,"5_10_7","V5","GLPK",1,7,0.0,77.7777778,0.6683612,0.2857143,0.0690958
"MOKP","Kirlik",5,10,1,"5_10_7","V5","Gurobi",1,7,0.0,77.7777778,0.6683612,0.2857143,0.548219
"MOKP","Kirlik",5,10,1,"5_10_7","V5","SCIP",1,7,0.0,77.7777778,0.6683612,0.2857143,1.6132531
"MOKP","Kirlik",5,10,1,"5_10_8","MDLS","None",1,1,100.0,0.0,4.9765208,25.0,2.6253469
"MOKP","Kirlik",5,10,1,"5_10_8","V1","CPLEXEfficient",1,8,7.0095848,32.0,0.5123892,2.125,0.001231
"MOKP","Kirlik",5,10,1,"5_10_8","V2","CPLEXEfficient",1,7,11.84123,28.0,0.5149063,2.5714286,0.0021851
"MOKP","Kirlik",5,10,1,"5_10_8","V3","CPLEXEfficient",1,7,11.84123,28.0,0.5149063,2.5714286,0.003777
"MOKP","Kirlik",5,10,1,"5_10_8","V4","CPLEXEfficient",1,15,2.9448384,60.0,0.4629173,0.6666667,0.3782632
"MOKP","Kirlik",5,10,1,"5_10_8","V5","CPLEX",1,19,0.2314576,76.0,0.4605922,0.3157895,0.4224529
"MOKP","Kirlik",5,10,1,"5_10_8","V5","CPLEXEfficient",1,20,0.0369465,80.0,0.4680505,0.25,0.44119
"MOKP","Kirlik",5,10,1,"5_10_8","V5","CPLEXEfficient",2,22,0.0305137,88.0,0.4347866,0.1363636,0.2317159
"MOKP","Kirlik",5,10,1,"5_10_8","V5","CPLEXEfficient",3,22,0.0305137,88.0,0.4347866,0.1363636,0.1903732
"MOKP","Kirlik",5,10,1,"5_10_8","V5","CPLEXEfficient",4,20,0.0369465,80.0,0.4680505,0.25,0.1597829
"MOKP","Kirlik",5,10,1,"5_10_8","V5","Clp",1,19,0.2314576,76.0,0.4605922,0.3157895,0.5223749
"MOKP","Kirlik",5,10,1,"5_10_8","V5","GLPK",1,19,0.2314576,76.0,0.4605922,0.3157895,0.294044
"MOKP","Kirlik",5,10,1,"5_10_8","V5","Gurobi",1,19,0.2314576,76.0,0.4605922,0.3157895,2.0186131
"MOKP","Kirlik",5,10,1,"5_10_8","V5","SCIP",1,18,0.2314631,72.0,0.4790264,0.3888889,6.992625
"MOKP","Kirlik",5,10,1,"5_10_9","MDLS","None",1,1,100.0,0.0,10.5326614,6.0,2.5557749
"MOKP","Kirlik",5,10,1,"5_10_9","V1","CPLEXEfficient",1,3,0.0,50.0,1.050006,1.0,0.0012009
"MOKP","Kirlik",5,10,1,"5_10_9","V2","CPLEXEfficient",1,3,0.0,50.0,1.050006,1.0,0.001303
"MOKP","Kirlik",5,10,1,"5_10_9","V3","CPLEXEfficient",1,3,0.0,50.0,1.050006,1.0,0.0079839
"MOKP","Kirlik",5,10,1,"5_10_9","V4","CPLEXEfficient",1,3,0.0,50.0,1.050006,1.0,0.035279
"MOKP","Kirlik",5,10,1,"5_10_9","V5","CPLEX",1,5,0.0,83.3333333,0.5748258,0.2,0.072083
"MOKP","Kirlik",5,10,1,"5_10_9","V5","CPLEXEfficient",1,5,0.0,83.3333333,0.5748258,0.2,0.0422001
"MOKP","Kirlik",5,10,1,"5_10_9","V5","CPLEXEfficient",2,5,0.0,83.3333333,0.5748258,0.2,0.0403919
"MOKP","Kirlik",5,10,1,"5_10_9","V5","CPLEXEfficient",3,5,0.0,83.3333333,0.5748258,0.2,0.035037
"MOKP","Kirlik",5,10,1,"5_10_9","V5","Clp",1,5,0.0,83.3333333,0.5748258,0.2,0.1469629
"MOKP","Kirlik",5,10,1,"5_10_9","V5","GLPK",1,5,0.0,83.3333333,0.5748258,0.2,0.0388401
"MOKP","Kirlik",5,10,1,"5_10_9","V5","Gurobi",1,5,0.0,83.3333333,0.5748258,0.2,0.3880861
"MOKP","Kirlik",5,10,1,"5_10_9","V5","SCIP",1,5,0.0,83.3333333,0.5748258,0.2,1.1198242
"MOKP","Kirlik",5,20,1,"5_20_1","MDLS","None",1,1,100.0,0.0,4.3154224,220.0,3.0813849
"MOKP","Kirlik",5,20,1,"5_20_1","V1","CPLEXEfficient",1,9,23.1033795,3.6363636,0.3833039,23.5555556,0.0018458
"MOKP","Kirlik",5,20,1,"5_20_1","V2","CPLEXEfficient",1,9,37.9205157,3.1818182,0.3767164,23.6666667,0.0031149
"MOKP","Kirlik",5,20,1,"5_20_1","V3","CPLEXEfficient",1,17,21.36746,7.7272727,0.3232704,11.9411765,0.0099478
"MOKP","Kirlik",5,20,1,"5_20_1","V4","CPLEXEfficient",1,71,3.7987772,31.3636364,0.2158119,2.1267606,3.55285
"MOKP","Kirlik",5,20,1,"5_20_1","V5","CPLEX",1,69,3.963529,30.9090909,0.242044,2.2028986,1.8756299
"MOKP","Kirlik",5,20,1,"5_20_1","V5","CPLEXEfficient",1,96,2.5209289,42.2727273,0.2038946,1.3229167,4.2640221
"MOKP","Kirlik",5,20,1,"5_20_1","V5","CPLEXEfficient",2,92,2.7267061,40.9090909,0.2086091,1.4130435,3.1914039
"MOKP","Kirlik",5,20,1,"5_20_1","V5","CPLEXEfficient",3,96,2.7127786,42.7272727,0.2148267,1.3125,2.472266
"MOKP","Kirlik",5,20,1,"5_20_1","V5","CPLEXEfficient",4,100,2.8827771,44.0909091,0.2072519,1.23,2.205755
"MOKP","Kirlik",5,20,1,"5_20_1","V5","Clp",1,77,3.8191464,32.2727273,0.2217182,1.9350649,4.1726301
"MOKP","Kirlik",5,20,1,"5_20_1","V5","GLPK",1,75,3.8457473,32.2727273,0.2272165,1.9866667,1.9984341
"MOKP","Kirlik",5,20,1,"5_20_1","V5","Gurobi",1,79,3.8287938,33.6363636,0.234814,1.8481013,8.8585682
"MOKP","Kirlik",5,20,1,"5_20_1","V5","SCIP",1,79,4.1039832,33.1818182,0.2237829,1.8607595,35.914546
"MOKP","Kirlik",5,20,1,"5_20_2","MDLS","None",1,1,100.0,0.0,6.023925,95.0,3.1400809
"MOKP","Kirlik",5,20,1,"5_20_2","V1","CPLEXEfficient",1,5,21.868425,5.2631579,0.5765091,18.0,0.001801
"MOKP","Kirlik",5,20,1,"5_20_2","V2","CPLEXEfficient",1,5,21.868425,5.2631579,0.5765091,18.0,0.0026078
"MOKP","Kirlik",5,20,1,"5_20_2","V3","CPLEXEfficient",1,13,13.5870546,13.6842105,0.4026444,6.3076923,0.0062671
"MOKP","Kirlik",5,20,1,"5_20_2","V4","CPLEXEfficient",1,43,0.9896651,44.2105263,0.2776229,1.2325581,1.4337161
"MOKP","Kirlik",5,20,1,"5_20_2","V5","CPLEX",1,58,0.873506,56.8421053,0.2507507,0.7068966,1.300267
"MOKP","Kirlik",5,20,1,"5_20_2","V5","CPLEXEfficient",1,56,0.6772468,55.7894737,0.2476189,0.75,1.808337
"MOKP","Kirlik",5,20,1,"5_20_2","V5","CPLEXEfficient",2,59,0.7634891,57.8947368,0.2545411,0.6779661,1.410404
"MOKP","Kirlik",5,20,1,"5_20_2","V5","CPLEXEfficient",3,61,0.636595,60.0,0.2467627,0.6229508,1.3756149
"MOKP","Kirlik",5,20,1,"5_20_2","V5","CPLEXEfficient",4,61,0.6057361,61.0526316,0.2558808,0.6065574,1.2302971
"MOKP","Kirlik",5,20,1,"5_20_2","V5","Clp",1,51,1.6846431,49.4736842,0.253409,0.9411765,1.697994
"MOKP","Kirlik",5,20,1,"5_20_2","V5","GLPK",1,52,0.9840794,49.4736842,0.2437812,0.9230769,1.2189989
"MOKP","Kirlik",5,20,1,"5_20_2","V5","Gurobi",1,59,0.873506,57.8947368,0.2474577,0.6779661,5.773258
"MOKP","Kirlik",5,20,1,"5_20_2","V5","SCIP",1,62,0.8030264,62.1052632,0.2411392,0.5806452,22.6941602
"MOKP","Kirlik",5,20,1,"5_20_3","MDLS","None",1,1,100.0,0.0,5.9599771,76.0,3.1044409
"MOKP","Kirlik",5,20,1,"5_20_3","V1","CPLEXEfficient",1,7,26.9126909,6.5789474,0.3862978,10.1428571,0.0068481
"MOKP","Kirlik",5,20,1,"5_20_3","V2","CPLEXEfficient",1,8,34.2322451,5.2631579,0.3558306,9.0,0.0037739
"MOKP","Kirlik",5,20,1,"5_20_3","V3","CPLEXEfficient",1,12,17.679105,14.4736842,0.3710419,5.4166667,0.0070519
"MOKP","Kirlik",5,20,1,"5_20_3","V4","CPLEXEfficient",1,44,0.4959913,57.8947368,0.2850467,0.7272727,1.8992939
"MOKP","Kirlik",5,20,1,"5_20_3","V5","CPLEX",1,46,0.5333949,60.5263158,0.2720917,0.6521739,1.641331
"MOKP","Kirlik",5,20,1,"5_20_3","V5","CPLEXEfficient",1,47,0.4101855,61.8421053,0.2781121,0.6170213,1.530936
"MOKP","Kirlik",5,20,1,"5_20_3","V5","CPLEXEfficient",2,47,0.3864916,61.8421053,0.2783927,0.6170213,1.3824639
"MOKP","Kirlik",5,20,1,"5_20_3","V5","CPLEXEfficient",3,50,0.2269981,65.7894737,0.2832974,0.52,1.1776299
"MOKP","Kirlik",5,20,1,"5_20_3","V5","CPLEXEfficient",4,51,0.2143721,67.1052632,0.2733705,0.4901961,0.9694159
"MOKP","Kirlik",5,20,1,"5_20_3","V5","Clp",1,23,7.3609125,30.2631579,0.2686877,2.3043478,0.7709911
"MOKP","Kirlik",5,20,1,"5_20_3","V5","GLPK",1,50,0.5132827,65.7894737,0.254829,0.52,1.680907
"MOKP","Kirlik",5,20,1,"5_20_3","V5","Gurobi",1,46,0.5333949,60.5263158,0.2720917,0.6521739,7.0174921
"MOKP","Kirlik",5,20,1,"5_20_3","V5","SCIP",1,46,0.5333949,60.5263158,0.2720917,0.6521739,25.4480639
"MOKP","Kirlik",5,20,1,"5_20_4","MDLS","None",1,1,100.0,0.0,7.2020389,89.0,3.147615
"MOKP","Kirlik",5,20,1,"5_20_4","V1","CPLEXEfficient",1,6,51.2848147,4.494382,0.3671162,14.1666667,0.0020721
"MOKP","Kirlik",5,20,1,"5_20_4","V2","CPLEXEfficient",1,9,43.3964562,7.8651685,0.3182704,9.1111111,0.009758
"MOKP","Kirlik",5,20,1,"5_20_4","V3","CPLEXEfficient",1,15,34.3939887,16.8539326,0.2823495,4.9333333,0.0061619
"MOKP","Kirlik",5,20,1,"5_20_4","V4","CPLEXEfficient",1,34,16.9427698,37.0786517,0.2246216,1.6470588,1.322067
"MOKP","Kirlik",5,20,1,"5_20_4","V5","CPLEX",1,55,1.0849895,61.7977528,0.201274,0.6181818,1.4337912
"MOKP","Kirlik",5,20,1,"5_20_4","V5","CPLEXEfficient",1,56,1.5240741,62.9213483,0.2101495,0.5892857,1.550925
"MOKP","Kirlik",5,20,1,"5_20_4","V5","CPLEXEfficient",2,57,1.3034553,64.0449438,0.2104837,0.5614035,0.950608
"MOKP","Kirlik",5,20,1,"5_20_4","V5","CPLEXEfficient",3,56,1.5724751,62.9213483,0.206288,0.5892857,0.8201649
"MOKP","Kirlik",5,20,1,"5_20_4","V5","CPLEXEfficient",4,62,0.7565627,69.6629213,0.2095383,0.4354839,1.22751
"MOKP","Kirlik",5,20,1,"5_20_4","V5","Clp",1,52,1.5656678,58.4269663,0.2011922,0.7115385,1.9203231
"MOKP","Kirlik",5,20,1,"5_20_4","V5","GLPK",1,56,1.022152,62.9213483,0.2030139,0.5892857,1.0829761
"MOKP","Kirlik",5,20,1,"5_20_4","V5","Gurobi",1,51,1.5870454,57.3033708,0.2009878,0.745098,5.158751
"MOKP","Kirlik",5,20,1,"5_20_4","V5","SCIP",1,51,1.5870454,57.3033708,0.2009878,0.745098,17.281357
"MOKP","Kirlik",5,20,1,"5_20_5","MDLS","None",1,1,100.0,0.0,6.0015161,110.0,3.1229739
"MOKP","Kirlik",5,20,1,"5_20_5","V1","CPLEXEfficient",1,7,9.9113698,5.4545455,0.4647885,14.8571429,0.0017841
"MOKP","Kirlik",5,20,1,"5_20_5","V2","CPLEXEfficient",1,7,12.466341,5.4545455,0.4665649,14.8571429,0.0035992
"MOKP","Kirlik",5,20,1,"5_20_5","V3","CPLEXEfficient",1,9,10.306089,8.1818182,0.4251782,11.2222222,0.0069191
"MOKP","Kirlik",5,20,1,"5_20_5","V4","CPLEXEfficient",1,37,1.147372,33.6363636,0.2666399,1.972973,1.409898
"MOKP","Kirlik",5,20,1,"5_20_5","V5","CPLEX",1,40,0.9227408,36.3636364,0.2617041,1.75,1.159153
"MOKP","Kirlik",5,20,1,"5_20_5","V5","CPLEXEfficient",1,45,0.8311793,40.9090909,0.2616116,1.4444444,1.9055531
"MOKP","Kirlik",5,20,1,"5_20_5","V5","CPLEXEfficient",2,43,0.8393602,39.0909091,0.2668159,1.5581395,1.1676979
"MOKP","Kirlik",5,20,1,"5_20_5","V5","CPLEXEfficient",3,44,0.8208016,40.0,0.2658701,1.5,0.914741
"MOKP","Kirlik",5,20,1,"5_20_5","V5","CPLEXEfficient",4,46,0.8534425,41.8181818,0.2634244,1.3913043,0.847064
"MOKP","Kirlik",5,20,1,"5_20_5","V5","Clp",1,42,1.6569447,38.1818182,0.2566372,1.6190476,2.1184189
"MOKP","Kirlik",5,20,1,"5_20_5","V5","GLPK",1,41,0.8889785,37.2727273,0.2600556,1.6829268,0.9792471
"MOKP","Kirlik",5,20,1,"5_20_5","V5","Gurobi",1,37,1.0579493,33.6363636,0.2641156,1.972973,5.4268751
"MOKP","Kirlik",5,20,1,"5_20_5","V5","SCIP",1,39,0.9371968,35.4545455,0.2619772,1.8205128,17.7383909
"MOKP","Kirlik",5,20,1,"5_20_6","MDLS","None",1,1,100.0,0.0,6.741855,87.0,3.2542949
"MOKP","Kirlik",5,20,1,"5_20_6","V1","CPLEXEfficient",1,4,22.7658239,3.4482759,0.6011586,21.0,0.0017331
"MOKP","Kirlik",5,20,1,"5_20_6","V2","CPLEXEfficient",1,4,22.7658239,3.4482759,0.6011586,21.0,0.0022099
"MOKP","Kirlik",5,20,1,"5_20_6","V3","CPLEXEfficient",1,16,9.5202935,17.2413793,0.3416545,4.5,0.0078788
"MOKP","Kirlik",5,20,1,"5_20_6","V4","CPLEXEfficient",1,23,3.3731069,24.137931,0.3289272,2.8695652,0.7708058
"MOKP","Kirlik",5,20,1,"5_20_6","V5","CPLEX",1,38,5.1403995,41.3793103,0.2754929,1.3421053,0.8693089
"MOKP","Kirlik",5,20,1,"5_20_6","V5","CPLEXEfficient",1,36,2.7981309,37.9310345,0.3060036,1.5,0.7942901
"MOKP","Kirlik",5,20,1,"5_20_6","V5","CPLEXEfficient",2,39,2.4731463,42.5287356,0.3024264,1.2820513,0.9554889
"MOKP","Kirlik",5,20,1,"5_20_6","V5","CPLEXEfficient",3,49,2.2198424,54.0229885,0.2614355,0.8163265,0.7869411
"MOKP","Kirlik",5,20,1,"5_20_6","V5","CPLEXEfficient",4,48,2.0148319,50.5747126,0.2735452,0.8958333,0.7129331
"MOKP","Kirlik",5,20,1,"5_20_6","V5","Clp",1,42,13.159343,29.8850575,0.2764035,1.452381,1.0666971
"MOKP","Kirlik",5,20,1,"5_20_6","V5","GLPK",1,41,5.0602771,45.9770115,0.2718536,1.1463415,0.6858702
"MOKP","Kirlik",5,20,1,"5_20_6","V5","Gurobi",1,32,5.2746288,36.7816092,0.3049783,1.71875,3.1865611
"MOKP","Kirlik",5,20,1,"5_20_6","V5","SCIP",1,39,5.0857953,42.5287356,0.2773047,1.2820513,12.6224401
"MOKP","Kirlik",5,20,1,"5_20_7","MDLS","None",1,1,100.0,0.0,7.5857495,61.0,3.249896
"MOKP","Kirlik",5,20,1,"5_20_7","V1","CPLEXEfficient",1,6,22.7277486,8.1967213,0.456617,9.3333333,0.001693
"MOKP","Kirlik",5,20,1,"5_20_7","V2","CPLEXEfficient",1,6,22.2241975,9.8360656,0.4098038,9.1666667,0.002851
"MOKP","Kirlik",5,20,1,"5_20_7","V3","CPLEXEfficient",1,15,14.5371514,16.3934426,0.3372477,3.4,0.0049801
"MOKP","Kirlik",5,20,1,"5_20_7","V4","CPLEXEfficient",1,34,0.5240287,55.7377049,0.3056267,0.7941176,1.351279
"MOKP","Kirlik",5,20,1,"5_20_7","V5","CPLEX",1,39,1.0971219,62.295082,0.2766558,0.5897436,1.5645301
"MOKP","Kirlik",5,20,1,"5_20_7","V5","CPLEXEfficient",1,40,0.1967823,65.5737705,0.2876228,0.525,1.2920249
"MOKP","Kirlik",5,20,1,"5_20_7","V5","CPLEXEfficient",2,42,0.1720337,68.852459,0.2990183,0.452381,1.4162972
"MOKP","Kirlik",5,20,1,"5_20_7","V5","CPLEXEfficient",3,44,0.1810155,72.1311475,0.3033214,0.3863636,0.9334881
"MOKP","Kirlik",5,20,1,"5_20_7","V5","CPLEXEfficient",4,41,0.3761061,67.2131148,0.2709901,0.4878049,0.6751089
"MOKP","Kirlik",5,20,1,"5_20_7","V5","Clp",1,41,0.300356,67.2131148,0.2811566,0.4878049,3.1950588
"MOKP","Kirlik",5,20,1,"5_20_7","V5","GLPK",1,40,0.1967823,65.5737705,0.2876228,0.525,1.280231
"MOKP","Kirlik",5,20,1,"5_20_7","V5","Gurobi",1,39,1.0971219,62.295082,0.2766558,0.5897436,6.9119439
"MOKP","Kirlik",5,20,1,"5_20_7","V5","SCIP",1,38,1.1508208,60.6557377,0.2736477,0.6315789,24.5074601
"MOKP","Kirlik",5,20,1,"5_20_8","MDLS","None",1,1,100.0,0.0,3.917235,211.0,3.2391059
"MOKP","Kirlik",5,20,1,"5_20_8","V1","CPLEXEfficient",1,8,21.0908523,3.3175355,0.3903246,25.5,0.0018489
"MOKP","Kirlik",5,20,1,"5_20_8","V2","CPLEXEfficient",1,9,16.9971634,3.7914692,0.3855713,22.5555556,0.0032918
"MOKP","Kirlik",5,20,1,"5_20_8","V3","CPLEXEfficient",1,13,15.438918,5.6872038,0.3455013,15.3076923,0.007807
"MOKP","Kirlik",5,20,1,"5_20_8","V4","CPLEXEfficient",1,57,4.7161499,26.0663507,0.1891042,2.7368421,1.966115
"MOKP","Kirlik",5,20,1,"5_20_8","V5","CPLEX",1,69,2.8198657,29.8578199,0.1790289,2.1449275,2.229564
"MOKP","Kirlik",5,20,1,"5_20_8","V5","CPLEXEfficient",1,72,3.0204473,31.7535545,0.172874,2.0,1.8631632
"MOKP","Kirlik",5,20,1,"5_20_8","V5","CPLEXEfficient",2,55,4.2497595,25.1184834,0.1883373,2.8727273,1.3904779
"MOKP","Kirlik",5,20,1,"5_20_8","V5","CPLEXEfficient",3,57,4.0234649,26.0663507,0.1951149,2.7368421,0.960885
"MOKP","Kirlik",5,20,1,"5_20_8","V5","CPLEXEfficient",4,69,3.8145699,30.3317536,0.1813462,2.1304348,1.1081161
"MOKP","Kirlik",5,20,1,"5_20_8","V5","Clp",1,66,3.7193755,30.8056872,0.1818252,2.2121212,4.343015
"MOKP","Kirlik",5,20,1,"5_20_8","V5","GLPK",1,63,3.4632223,27.4881517,0.1878241,2.4285714,1.4812851
"MOKP","Kirlik",5,20,1,"5_20_8","V5","Gurobi",1,66,3.2916053,28.436019,0.1845593,2.2878788,9.2624111
"MOKP","Kirlik",5,20,1,"5_20_8","V5","SCIP",1,67,2.7323887,28.9099526,0.1846767,2.238806,36.251507
"MOKP","Kirlik",5,20,1,"5_20_9","MDLS","None",1,1,100.0,0.0,5.2541873,237.0,3.2233591
"MOKP","Kirlik",5,20,1,"5_20_9","V1","CPLEXEfficient",1,12,54.2219757,3.7974684,0.2903743,19.0,0.002115
"MOKP","Kirlik",5,20,1,"5_20_9","V2","CPLEXEfficient",1,14,46.191865,4.2194093,0.2685186,16.2142857,0.003443
"MOKP","Kirlik",5,20,1,"5_20_9","V3","CPLEXEfficient",1,23,37.01439,9.2827004,0.2312584,9.3478261,0.0159049
"MOKP","Kirlik",5,20,1,"5_20_9","V4","CPLEXEfficient",1,93,4.5090589,36.7088608,0.1770035,1.6129032,5.8920851
"MOKP","Kirlik",5,20,1,"5_20_9","V5","CPLEX",1,153,2.1748544,59.07173,0.1695475,0.6339869,4.043577
"MOKP","Kirlik",5,20,1,"5_20_9","V5","CPLEXEfficient",1,168,2.1236589,65.4008439,0.1656651,0.4880952,7.476491
"MOKP","Kirlik",5,20,1,"5_20_9","V5","CPLEXEfficient",2,171,0.7449242,69.6202532,0.1759385,0.4210526,5.154861
"MOKP","Kirlik",5,20,1,"5_20_9","V5","CPLEXEfficient",3,171,0.9167321,69.6202532,0.1737107,0.4210526,4.4700408
"MOKP","Kirlik",5,20,1,"5_20_9","V5","CPLEXEfficient",4,180,1.7181299,70.464135,0.1708756,0.3888889,4.2452881
"MOKP","Kirlik",5,20,1,"5_20_9","V5","Clp",1,160,1.7347143,62.8691983,0.1644314,0.55,9.755054
"MOKP","Kirlik",5,20,1,"5_20_9","V5","GLPK",1,149,2.2109554,56.9620253,0.1701466,0.6845638,3.7358789
"MOKP","Kirlik",5,20,1,"5_20_9","V5","Gurobi",1,150,1.3482678,59.4936709,0.1673319,0.64,17.7635658
"MOKP","Kirlik",5,20,1,"5_20_9","V5","SCIP",1,149,1.3482728,59.07173,0.166646,0.6510067,61.580976
"MOMBP","Aritra",3,80,80,"3_80_1","V1","CPLEXEfficient",1,15,18.6632104,0.0042314,0.0580026,1575.4666667,0.0186081
"MOMBP","Aritra",3,80,80,"3_80_1","V2","CPLEXEfficient",1,21,14.1912188,0.0,0.0356455,1125.3809524,0.0331061
"MOMBP","Aritra",3,80,80,"3_80_1","V3","CPLEXEfficient",1,36,10.7059829,0.0126941,0.0241962,656.3888889,0.1305258
"MOMBP","Aritra",3,80,80,"3_80_1","V4","CPLEXEfficient",1,1318,0.8880016,4.6545085,0.0010054,17.9840383,120.302973
"MOMBP","Aritra",3,80,80,"3_80_1","V5","CPLEX",1,5150,2.6315626,20.5686963,0.0040496,3.7666533,131.6097109
"MOMBP","Aritra",3,80,80,"3_80_1","V5","CPLEXEfficient",1,733,0.8295137,2.2891719,0.0011026,34.0103093,120.281528
"MOMBP","Aritra",3,80,80,"3_80_1","V5","CPLEXEfficient",2,3738,0.7003063,13.8450472,0.0003186,5.6819196,125.1402938
"MOMBP","Aritra",3,80,80,"3_80_1","V5","CPLEXEfficient",3,5622,0.1577505,21.8042568,0.0007635,3.3959941,129.251054
"MOMBP","Aritra",3,80,80,"3_80_1","V5","CPLEXEfficient",4,7640,0.1993363,30.2246858,0.0009629,2.2203527,136.073036
"MOMBP","Aritra",3,80,80,"3_80_1","V5","Clp",1,172,1.7700848,0.1438666,0.003179,140.4702381,61.8750339
"MOMBP","Aritra",3,80,80,"3_80_1","V5","GLPK",1,2136,3.2386874,7.5868489,0.0032875,11.0211907,121.6941481
"MOMBP","Aritra",3,80,80,"3_80_1","V5","Gurobi",1,224,1.5601869,0.3638979,0.0022429,111.5971564,68.289515
"MOMBP","Aritra",3,80,80,"3_80_1","V5","SCIP",1,92,1.4884156,0.0846274,0.0035957,262.3666667,120.0931101
