-50.96270121711818	-90.66666666666667	-718.3486454652532
-50.77098927776654	-688.0301436374672	-318.4042079708679
-49.77337811560898	-688.3528371928584	-318.86618348948207
-19.139549865508634	-311.40648658151383	-610.2306184597627
-12.621457489878537	-703.085020242915	-166.0242914979757
-7.0069872447985375	-333.55409686381273	-626.6525919616064
-2	-700	-267
0.73174359349474	-335.9609392143954	-623.502547972594
4.277777777777778	-725.9722222222222	25.694444444444443
4.5	-726.75	26.25
13	-715	-270
13.637614678899084	-715.4587155963302	-269.591743119266
14.300037247387358	-719.7259092822646	-268.04258089619367
14.495437835960715	-719.7259092822646	-270.47435217742117
25.80000000000001	81.78666666666666	-739.24
25.99713102459782	80.22460582947318	-738.2042746162872
26.99999999999997	81.78666666666666	-739.8540792302964
27	81	-739
27.021489181022872	78.22333765609673	-740.5269352046291
91	-721	-293
91.18754394776496	-721.3814163736815	-295.57267704671017
102.68973776262727	-747.847225007241	-151.83204108459773
103.11019618151208	-742.0546162141712	-151.94957127626648
106.99999999999997	-748.5319926835435	-148.4015259844152
106.99999999999999	-748.5600456173041	-147.93199986876786
107	-748.6956456511554	-148.10725264715927
107.22056535341054	-749.3583256436717	-148.56348973243797
107.57160728417531	-749.3314549337194	-148.705998567555
107.82937454686528	-748.225208549858	-151.2554016908819
122	-703	-327
122	76	-726
145.4313400434182	-70.31233471482139	-746.4439707913953
145.50706128792487	-70.4017163321846	-746.358943171836
145.5432698835094	-69.4047030711163	-746.5947538490782
145.54326988350942	-70.35908278218314	-746.4366131867811
146.80916057864738	-69.62543537151703	-746.9295284484609
147.00218818380745	-69.51568198395331	-746.960612691466
