-451.3482142857143	-600.1964285714286	-368.42857142857144
-451	-602	-368
-447	-638	-389
-434.7633016883185	-547.4034911085301	-567.5342017984422
-434.7633016883184	-547.4034911085303	-567.5342017984422
-423.17647058823536	-567.1176470588235	-590.7647058823529
-421	-567.2	-589.8
-420.625	-568.125	-588.5
-398.98296667392725	-663.921585711174	-378.4003049444566
-398	-679	-473
-397	-530.2	-621.8
-392.2654867256637	-660.1858407079646	-684.5221238938053
-392	-661	-685
-391.6899224806201	-661.4961240310076	-683.9457364341085
-390.03530259365994	-570.4956772334294	-779.4805475504322
-388	-571.2	-777.8
-387.625	-572.125	-776.5
-387.33644859813086	-571.2990654205607	-778.0841121495328
-385.77966101694915	-572.8474576271186	-778.4491525423729
-385.00643316654754	-692.7433881343817	-450.6061472480343
-385	-701	277
-377	-758	-43
-369	-742	-258
-360	-712	-395
-339.44444444444446	-188.55555555555554	-786.1111111111111
-333.3333333333333	-722.3333333333334	-336
-332.4761904761905	-721.7619047619048	-336.4761904761905
-329.89312977099235	-720.2824427480916	-337.98473282442745
-329.6746974492646	-722.0803947123441	-337.98473282442745
-305	-770	-173
-296	-757	-309
-295	-826	-313
-293.6548900021782	-827.921585711174	-313.3843171422348
-268.55692488262906	-890.0285602503913	-99.36756651017214
-268.43881911780494	-889.9272044459511	-99.53795941176541
-268.1003962686576	-889.7759732616332	-99.53795941176543
-268.1003962686576	-889.6693443561136	-100
-267.7910009824456	-890.2453567937438	-99.21034882179968
-267.78320884901024	-890.2475623752562	-99.20874936628469
-267.7832088490094	-890.2475623752564	-99.20874936628451
-266.4565946028964	-887.6600061968753	-100.00000000000001
-235	-728	-351
-199	-749	-432
-104.55692488262909	-790.0285602503913	-484.36756651017214
-40.55692488262908	-836.0285602503913	-180.36756651017214
